"Genome ID","Genome Name","Version","Organism Name","Organism ID","Species Name","Species ID","Genus Name","Genus ID","Reference Library","Reference ID","Matching Hashes","p-Value","Mash Distance"
"etKUropWVWCEFKiwWV2BBG","SAMEA5753733",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0240.fna.gz","873/1000",0,0.00334352
"cGZBRpV9knuSfH1frNBE59","SAMEA6654235",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","833/1000",0,0.00454897
"nNQUHVVTb9zCiUFMKY1hwx","SAMEA5753715",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0200.fna.gz","849/1000",0,0.00405685
"jatWGqpAH5JvPSwEyou3qQ","SAMEA7472421",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0108.fna.gz","816/1000",0,0.00508714
"6td5bCdGNsHhzxmY5DuJpm","SAMN05960948",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","816/1000",0,0.00508714
"7eksoQvSQJyk2soDV1M8cw","SAMN36884871",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","800/1000",0,0.00560872
"kfwfeXJbtjiTtaFgYBYKfM","SAMN05960875",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","765/1000",0,0.00680395
"7W9Wh4jVNr3gqSKjaTTVrX","SAMEA5753764",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0293.fna.gz","804/1000",0,0.00547692
"fu2unBzGpQ9HD7HQwWeFbr","SAMEA5753706",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","774/1000",0,0.0064892
"hngZ5fvGRzhg2ho5dAJvLB","SAMEA6654229",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","833/1000",0,0.00454897
"hnZ1ZdE6LAQiPB2GCPXSqn","SAMEA115925706",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0179.fna.gz","895/1000",0,0.00271444
"mDqJJTmFgkFCPtdJsmaa9f","SAMEA6156101",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","803/1000",0,0.00550978
"fitubmJhtjdRfHPy7SK1BH","SAMEA6155722",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","781/1000",0,0.006248
"3MA526pMqPnbBirPCAfuqy","SAMN05960905",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0023.fna.gz","853/1000",0,0.00393593
"9cPaMjZBTZ8UuXxqxw8RB6","SAMEA6422782",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","826/1000",0,0.00476862
"9UbPm98MQKPEXCjhgM6XyT","SAMN41988736",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0036.fna.gz","907/1000",0,0.00238081
"bAvZYPTTZB28fNDnWSoNzb","SAMEA6654233",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","838/1000",0,0.00439372
"44GGVE1Y8qV6RnvZ2QmjzV","SAMEA7472474",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0393.fna.gz","685/1000",0,0.00985499
"3FuWbd6iGPmGnVZZcGZyfs","SAMEA111504613",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0082.fna.gz","831/1000",0,0.00461146
"vHGvxrKSaFxeGXjF6BdbxC","SAMN05960872",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0475.fna.gz","740/1000",0,0.00770681
"7uKY2qaZYWVBwzpDeBiFfs","SAMEA4785004",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0187.fna.gz","830/1000",0,0.00464278
"8VpgMT25T3vC3CQ4msverS","SAMEA6155812",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0012.fna.gz","735/1000",0,0.00789262
"rXmjdxBcV3RiCYQcFLAVpe","SAMEA5753702",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0224.fna.gz","827/1000",0,0.00473708
"u5kvsKQqPhBxL934Cq9gcd","SAMEA6155867",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","786/1000",0,0.00607761
"iZPKFzecZEFRQ8HmNDhgjo","SAMEA6155871",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0036.fna.gz","899/1000",0,0.0026025
"mkvUGFdMkBi4RkyhgK68qy","SAMEA6155800",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0161.fna.gz","879/1000",0,0.00316966
"9CCiQRuF1iiXJcym6A21J5","SAMEA5753767",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0270.fna.gz","908/1000",0,0.0023533
"7wDUQTqU6GG7ibv7DvsZXW","SAMEA6422769",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","831/1000",0,0.00461146
"8akqHeZBUgH2nDjdmxK8yD","SAMN45807627",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0185.fna.gz","948/1000",0,0.00128842
"3tmGB8ktxVeLWCRwUz9d8c","SAMN05960950",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0475.fna.gz","730/1000",0,0.00808024
"8PBMxwG1U2WaAyyVedcK11","SAMEA6863335",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0077.fna.gz","800/1000",0,0.00560872
"hfQYsRNWpdeZBK7B1g76BR","SAMEA7472393",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0014.fna.gz","751/1000",0,0.00730426
"jj5m1fz4JbfRLGmD548WR6","SAMEA6654214",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0012.fna.gz","740/1000",0,0.00770681
"kYMbynLb8HU4zrcBkbYkH9","SAMN36884879",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","909/1000",0,0.00232584
"sAw5HbYFaHi6GVG2gyUbGW","SAMEA6422744",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","943/1000",0,0.00141786
"w5Ju2HjwAnSNu2zaZLcPe5","SAMEA5753488",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0427.fna.gz","845/1000",0,0.00417861
"o7ZNphmQDDp6U23oNmT1F6","SAMEA8515143",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0367.fna.gz","691/1000",0,0.00960897
"dP2G69R9JYhdUHH1QF2v2w","SAMN05960915",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","825/1000",0,0.00480022
"iwi5npfx9osTxgTVKTk87T","SAMN05960887",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","805/1000",0,0.00544411
"oocPAdbbXbiWBWdWg7aYuk","SAMEA5753766",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0425.fna.gz","952/1000",0,0.0011856
"ce21hb7zojMnor7zg5sWZa","SAMEA6155863",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0080.fna.gz","876/1000",0,0.00325637
"sjbJuWVDRiDDqNnEJyPAkY","SAMEA6654247",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","832/1000",0,0.00458019
"xdNsKsPiEWkzU1GEMC1i6m","SAMN05960884",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0180.fna.gz","999/1000",0,0.0000238274
"jas4phQXkagxhCyPHioY9i","SAMN36884874",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0066.fna.gz","902/1000",0,0.00251903
"mRcHS7TgKD2g46yZERJDdp","SAMEA7472503",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0042.fna.gz","959/1000",0,0.0010072
"27Ru2zdMwBbPvcvNupdnRx","SAMEA7472473",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","809/1000",0,0.00531349
"eR5kicJVi4tWZdTzoSQtoD","SAMEA6155828",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","795/1000",0,0.00577481
"1FuNVd4tgXsAV9NYkp4824","SAMEA6155882",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","944/1000",0,0.00139189
"c4GTL4K9vYXFBPKGyxKQ4X","SAMEA7472440",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0009.fna.gz","760/1000",0,0.00698112
"u7J4WButML2okadV4zrfkY","SAMEA5753741",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0264.fna.gz","743/1000",0,0.00759618
"qFjC5wtsMs7Mx9esCZwse4","SAMN36884872",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","791/1000",0,0.00590877
"kJNnXoD8vixEUPVE2DqeAz","SAMEA6155835",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0289.fna.gz","798/1000",0,0.00567497
"7v9Nq4PcZg5wXgoxJUe8Yn","SAMN05960951",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0027.fna.gz","810/1000",0,0.00528099
"5D1JBtLHpQK42J1vJ8DXSP","SAMN05960923",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0245.fna.gz","769/1000",0,0.00666341
"kzMniy1Ghag8qUvFLaDQKa","SAMEA5753701",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0378.fna.gz","700/1000",0,0.00924552
"tz3KKQTzSeRctTL127zPKF","SAMEA6654223",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","833/1000",0,0.00454897
"82eR6GZey3tNBaqHGtxGzw","SAMEA6654238",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","832/1000",0,0.00458019
"8bSGN5wekQSzMu67jP73ZP","SAMEA111505114",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0042.fna.gz","928/1000",0,0.00181236
"tG6acDHGobY51suiQSFBKX","SAMEA6654236",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","839/1000",0,0.00436283
"mZ82Nevx73s1WDbcNDRULC","SAMEA4785010",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","840/1000",0,0.00433199
"k9JCAPMxurzSKXmtzZYL5T","SAMEA6654225",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","837/1000",0,0.00442466
"vGtJVDvJbXimrzWLDFZdXQ","SAMN36884885",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0046.fna.gz","981/1000",0,0.000458924
"tRwz3rgZ949fz2WZhyGu7T","SAMEA111505140",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0403.fna.gz","791/1000",0,0.00590877
"tCDM3F6zSTTBUgKunyb8sH","SAMEA6422765",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","862/1000",0,0.00366686
"2Zgx7whbCctjN9tBdvUggB","SAMEA111505130",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0200.fna.gz","752/1000",0,0.00726808
"d9CdBxjfAoMmmG61oZuuKN","SAMN05960946",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0095.fna.gz","787/1000",0,0.00604372
"xpuYKKN33xUwEFEHcYNxrv","SAMEA7472471",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0033.fna.gz","770/1000",0,0.00662843
"gWctNQwWhVx3SHvoycbz5o","SAMEA6654241",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","832/1000",0,0.00458019
"mrbKzGk1dyjdEhyvwp9UH5","SAMEA111505142",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0042.fna.gz","930/1000",0,0.00175922
"vPnNvNW6p1ALprg57MTF4k","SAMEA6654230",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","836/1000",0,0.00445566
"3A34G7y3D2ARzcjgdhtEqr","SAMEA5753802",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0450.fna.gz","844/1000",0,0.00420918
"ep4NAxRxYEM4xd8FEHYC6d","SAMEA6654239",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","832/1000",0,0.00458019
"2HLjQ9mr1jyR9L4XFAeF9E","SAMEA5753724",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0018.fna.gz","805/1000",0,0.00544411
"fstHdZDYbS5mHrCxcBxm1p","SAMN05960945",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0095.fna.gz","787/1000",0,0.00604372
"cn2BAN2ymgY9j4cHSULQco","SAMEA6422774",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","947/1000",0,0.00131423
"65GXWu7971WMZfcK6f2yRL","SAMEA6654221",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","837/1000",0,0.00442466
"1X3RHR1R9T3bHHmdytUUzm","SAMEA4785006",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0004.fna.gz","778/1000",0,0.00635099
"o27LtUbbnM7sAbWc5HMNwp","SAMEA5753798",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0479.fna.gz","781/1000",0,0.006248
"3ETZnCVSXG1XhYMeJg44uh","SAMEA6422762",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","784/1000",0,0.00614558
"96cksz4WjidZG4XXudpBGN","SAMN05960955",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0189.fna.gz","998/1000",0,0.0000476906
"saQY2KcQvxx3dmBCmfJKbA","SAMEA6155911",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0001.fna.gz","824/1000",0,0.00483188
"4CEinHPjbqftRKokEeVUgV","SAMEA115925720",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","783/1000",0,0.00617965
"6mvRGZipdvWcmDtzSe6mMc","SAMEA4785018",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","856/1000",0,0.00384578
"9LPpTDMF2gYTgpLoGeYXV2","SAMEA6155889",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0070.fna.gz","895/1000",0,0.00271444
"vkdwdm7JH34D88Q6BcT7eq","SAMEA8515150",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0367.fna.gz","691/1000",0,0.00960897
"1c7a62n9V8BQPaEkvjMDc4","SAMN05960942",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0095.fna.gz","786/1000",0,0.00607761
"vcDCfmYBJncwYdGQG2mpfR","SAMEA6155886",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0012.fna.gz","735/1000",0,0.00789262
"iwr1hdHsuVcU4yvsihvFMj","SAMEA6155824",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0001.fna.gz","813/1000",0,0.00518381
"jhNV3ZPRuaxd87WdMV1a1B","SAMEA6155790",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","944/1000",0,0.00139189
"mhDuTKMYCV1V842nethQWY","SAMEA6155845",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0001.fna.gz","764/1000",0,0.00683925
"5wTxRTqNZjtEuvGGj4Mx5Y","SAMN36884882",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","960/1000",0,0.000981871
"p3uE7VsE14c6D5LHnqXS1M","SAMEA7472491",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0069.fna.gz","840/1000",0,0.00433199
"fFWpeg8oUzsKkkvSLF3V9L","SAMEA111504608",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0046.fna.gz","865/1000",0,0.00357808
"uL3CKBQ4ihoSFt3qZssevL","SAMEA111505132",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0082.fna.gz","816/1000",0,0.00508714
"4vecoti19U8QYh9yiWeTgo","SAMEA6654213",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0012.fna.gz","739/1000",0,0.00774383
"fqWJ9K2QRMJH8qE2eUujtf","SAMEA7472434",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0367.fna.gz","695/1000",0,0.00944662
"oSeqP5cRrnXMcfoxkK8tBH","SAMEA6156052",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0053.fna.gz","729/1000",0,0.00811798
"85P8Lz6iBLgADQsNbQj49m","SAMEA111505133",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0345.fna.gz","873/1000",0,0.00334352
"sGGgYrWZsF3yCUZpU2GhEW","SAMN05960888",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0023.fna.gz","854/1000",0,0.00390583
"wCwAFpJj3FF7zouFf7cV13","SAMN05960893",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","889/1000",0,0.00288374
"ci5L8cj5N8sZma9eJaXag5","SAMEA5753787",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0108.fna.gz","742/1000",0,0.00763299
"gfuP6GHjDZQ8BgLZEcDuXt","SAMEA6654222",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","833/1000",0,0.00454897
"pbk2WX17WrWWJNqoAEyhm9","SAMEA4785005",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","799/1000",0,0.00564181
"2NgpXYhueejuSuTAZyHPeh","SAMEA6155851",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0475.fna.gz","737/1000",0,0.00781808
"dj8cNasQccRhPLsXQLMzjz","SAMEA7472438",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0009.fna.gz","760/1000",0,0.00698112
"obEJj5XuFzXAkKQ79jF21X","SAMN36884895",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","937/1000",0,0.00157453
"57nUkCKDPaeekz89J7aebq","SAMEA5753769",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0456.fna.gz","685/1000",0,0.00985499
"kQbFftPeNydrTFLKm1gTh7","SAMEA7472431",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0393.fna.gz","697/1000",0,0.00936594
"fhgmyF2yUq7AWaDrvx7pma","SAMEA6155832",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0001.fna.gz","765/1000",0,0.00680395
"7TqRpehZ2qcivjv7zqcvTp","SAMEA7472368",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0178.fna.gz","816/1000",0,0.00508714
"vPwBSvhKtWDxodfhjCnXmP","SAMEA111505129",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0042.fna.gz","953/1000",0,0.00115999
"jPBM7SVA1a7tG9wqKzPojF","SAMN05960894",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","889/1000",0,0.00288374
"ryJoVzNXJBEpGiXoCUBbzD","SAMEA5753347",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0221.fna.gz","860/1000",0,0.0037263
"1a2iUfdSziZ4bAcFoFiyba","SAMEA111505135",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0007.fna.gz","855/1000",0,0.00387578
"56rtBCLAfwhp1Mc8VrFiSU","SAMEA6155794",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","780/1000",0,0.00628226
"9aiHzthWfG36nY5FfEZgt5","SAMEA6654217",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0012.fna.gz","738/1000",0,0.00778092
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0080.fna.gz","895/1000",0,0.00271444
"bxRyRAsmc1ZnVJrXNYtSzs","SAMN05960930",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0183.fna.gz","1000/1000",0,0
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0077.fna.gz","854/1000",0,0.00390583
"iby3wEYc9KeyTJd87zTnVv","SAMN31892434",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0098.fna.gz","741/1000",0,0.00766986
"wUVBBmrNkX5ZbJQDo53r4F","SAMEA6155840",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","792/1000",0,0.00587519
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0060.fna.gz","816/1000",0,0.00508714
"wBsYnQ5pxWiCw9S5y5GFKb","SAMEA111505131",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0202.fna.gz","934/1000",0,0.00165343
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0307.fna.gz","758/1000",0,0.00705245
"7j2nkQAgfkTrfc46osTtuW","SAMEA5753351",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0077.fna.gz","859/1000",0,0.00375609
"9ZPqEpyvM7PSSoLwHHc7rT","SAMN36884889",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","880/1000",0,0.00314086
"eCM2uKJm1Rvj2HdoVyeWSW","SAMEA5753719",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0163.fna.gz","725/1000",0,0.00826969
"oPJnj2ekm9kUCNXgLdtzbP","SAMEA6155803",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0187.fna.gz","867/1000",0,0.00351914
"tsvXV4uJf6PCRLXXJqesZr","SAMEA5753328",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0316.fna.gz","721/1000",0,0.00842259
"21ZLrXeeHyHuywWtJokdwu","SAMEA6155791",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","781/1000",0,0.006248
"wEaCTewaPHHud6H82H5S4P","SAMN36884893",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","859/1000",0,0.00375609
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","840/1000",0,0.00433199
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0367.fna.gz","692/1000",0,0.00956826
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0190.fna.gz","1000/1000",0,0
"oKpzouhqV9EMw2cBQFoTea","SAMEA6155795",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","928/1000",0,0.00181236
"6UmGxRCHX4KJH5mnLTkHCQ","SAMEA7472481",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0042.fna.gz","965/1000",0,0.000855821
"4h4NT5tASN8UP1dyqRDtMQ","SAMEA5753728",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0014.fna.gz","736/1000",0,0.00785531
"pbakVCetQtCKuteTnFQt5f","SAMEA5753711",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0263.fna.gz","734/1000",0,0.00793
"iMG8H4Co69RHQYk1sNSRfJ","SAMEA7472446",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0017.fna.gz","794/1000",0,0.00580821
"kwFfuopSUkAHHfF5viRbLn","SAMEA5753784",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0129.fna.gz","879/1000",0,0.00316966
"nKztEJxaQRFH8q7CjZuMPR","SAMEA112281695",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","828/1000",0,0.00470559
