genome_id,genome_name,country,qc_status,species_prediction,contig_count,genome_length,n50,st,resistance_score,resistance_gene_count,bla_acquired,bla_esbl_acquired,bla_carb_acquired,virulence_score,k_type,o_type,plasmid_replicons
nfWUVQ7io1bTNgXQArzTgB,SAMEA6422783,Nigeria,Passed,Klebsiella pneumoniae,84,5694534,314467,ST101,0,,OXA-1,-,-,1,K17,"O1αβ,2α",Col(pHAD28);Col440I;Col440II;ColRNAI;IncFIB(K);IncFII(pKP91);IncM2
r8kPKmfLUtjTQHXvob6CDa,SAMEA8515138,Nigeria,Passed,Klebsiella pneumoniae,155,5695484,226921,ST20,2,,-,CTX-M-15,NDM-1,0,K28,"O1αβ,2β",Col(pHAD28);IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncFII(pBK30683);IncHI1B(pNDM-MAR);repFIB
x18NQidq7sicRzihob2BFF,SAMN05960899,Nigeria,Passed,Klebsiella pneumoniae,73,5581806,208060,ST25,1,,-,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);Col440II;IncFIB(K);IncFII(K);IncN
ahpcz4JJbo98b5GoYf9pUj,SAMEA6155793,Nigeria,Passed,Klebsiella pneumoniae,27,5328273,361069,ST5246,0,,OXA-926*,-,-,0,K31,O3γ,IncFIB(K);IncFII(K)
ey8XCQmUMpjkqHe1wfrKMu,SAMN36884887,Ghana,Passed,Klebsiella pneumoniae,114,5667247,214703,ST147,1,,OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII;IncHI1B(pNDM-MAR);IncR;repFIB
pGFpThALdSx9WadLPUCP27,SAMEA5753779,Senegal,Passed,Klebsiella pneumoniae,98,5175547,168353,ST1419,0,,-,-,-,0,unknown (KL133),O2α,
gHRiH5GELXDMrX85tVKZ28,SAMEA111504602,Ghana,Passed,Klebsiella pneumoniae,89,5662574,330944,ST14,1,,OXA-1,CTX-M-15,-,1,K2,"O1αβ,2α",Col(pHAD28);IncFIA(HI1);IncFIB(K);IncFII(pKP91)
pBqSWqxGYCeRocDsfgh6iq,SAMEA5753796,Senegal,Passed,Klebsiella pneumoniae,40,5394279,482040,ST3339,0,,-,-,-,1,K54,"O1αβ,2β",IncHI1B(pNDM-MAR);repB
qCbmDssgHLcBae438R5Dyc,SAMEA4785016,Nigeria,Passed,Klebsiella pneumoniae,100,5494881,185840,ST395,2,,OXA-1,CTX-M-15,NDM-1,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(pQil);IncFII(K);IncR
iFAMgQEQ9r63a5vi8Ebd8V,SAMN05960916,Nigeria,Passed,Klebsiella pneumoniae,42,5449573,474466,ST48,1,,-,CTX-M-15,-,1,K62,"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFII(K)
jTiRmR53by543rfq4UbbmC,SAMEA6654210,Ghana,Passed,Klebsiella pneumoniae,78,5597516,243192,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K)(pCAV1099-114)
mXmvUBJsJ3NCEFC9wtxG9K,SAMEA111505137,Nigeria,Passed,Klebsiella pneumoniae,48,5220165,250675,ST45,0,,-,-,-,1,K62,O2α,IncFII(K);IncR
btUoFbd8aqxcD1n6YhpvHc,SAMEA5753781,Senegal,Passed,Klebsiella pneumoniae,83,5382186,194483,ST3286,0,,-,-,-,0,unknown (KL133),O2α,Col440I
okt9qZNhhLcsFeCFnXKnuK,SAMN05960929,Nigeria,Passed,Klebsiella pneumoniae,64,5463715,231164,ST48,1,,-,CTX-M-15,-,1,K62,"O1αβ,2α",Col(pHAD28);IncFIA(HI1);IncFIB(K);IncFII(K);IncR
hbHdbHfoXrwNJcLBhzHvVm,SAMN05960924,Nigeria,Passed,Klebsiella pneumoniae,73,5497937,158270,ST73,0,,SCO-1;OXA-1,-,-,1,K25,"O1αβ,2α",Col(IRGK);Col(pHAD28);IncFIB(K);IncFII(pKP91)
kBALZdVn7VujpzkzPa26An,SAMEA7472437,Nigeria,Passed,Klebsiella pneumoniae,63,5472377,342312,ST39,1,,-,CTX-M-15,-,1,K62,"O1αβ,2β",IncFIB(K)(pCAV1099-114);IncQ1;RepB
tTyCjY4Csbq3fyU8svwuo4,SAMEA111504600,Ghana,Passed,Klebsiella pneumoniae,72,5612878,303365,ST17,1,,-,CTX-M-15,-,1,unknown (KL155),O13,IncFIB(K);IncFII(K);IncL;IncR
hxXhLzorgrHxR6NnkSrdqN,SAMEA6155892,Nigeria,Passed,Klebsiella pneumoniae,81,5369513,222026,ST340,1,,-,CTX-M-15;SHV-12^,-,0,K15,O4,IncFIA(HI1);IncFIB(K);IncFII(K);IncR;repB(R1701)
eATSxGb5iiL8KhfjiQiVPf,SAMEA5753489,Senegal,Passed,Klebsiella pneumoniae,130,5346253,152656,ST2800,0,,-,-,-,0,unknown (KL150),O3γ,Col(pHAD28);Col440I;Col440II;IncFIA(HI1);IncFIB(K);IncR
axVxmWyZzm8aS1bKjVkAnL,SAMEA6155808,Nigeria,Passed,Klebsiella pneumoniae,53,5795413,501072,ST716,2,,OXA-1,CTX-M-15,NDM-1,1,unknown (KL110),O2α,Col(pHAD28);Col440I;Col440II;IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR)
abi1Cozq38MftZu9GoWRo8,SAMEA115925714,Senegal,Passed,Klebsiella pneumoniae,70,5419718,259101,ST17,1,,-,CTX-M-15,-,1,K25,O5,IncFIB(K)
34caPkcrqQNC2rujeV82s2,SAMEA7472490,Nigeria,Passed,Klebsiella pneumoniae,108,5601800,238916,ST39,1,,OXA-1,CTX-M-15,-,1,K23,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFIB(pQil);IncFII(K);IncR;repB(R1701)
eRdZQySuxPmv3FVXxLg8yD,SAMEA7472512,Nigeria,Passed,Klebsiella pneumoniae,34,5189135,356267,ST170,0,,-,-,-,0,K54,"O1αβ,2β",
csEo9XuSMWgYBzktbKmSSj,SAMEA6155787,Nigeria,Passed,Klebsiella pneumoniae,50,5576325,473591,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,IncFIB(K);IncFII(K)
aeouxh2g1Te9sjQB2ycPTG,SAMEA4785014,Nigeria,Passed,Klebsiella pneumoniae,96,5497462,198180,ST395,2,,OXA-1,CTX-M-15,NDM-1,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(pQil);IncFII(K);IncR
eFTqiVDFVeLz3FoRKmGuTg,SAMN05960903,Nigeria,Passed,Klebsiella pneumoniae,76,5449337,226396,ST13,1,,OXA-1,CTX-M-15,-,0,K3,"O1αβ,2β",Col(pHAD28);Col440II;IncFIB(K);IncFII(K);repB(R1701)
uqbGSJGG4JqDCK8bRXzBVM,SAMEA6155813,Nigeria,Passed,Klebsiella pneumoniae,59,5547209,261918,ST15,1,,OXA-1,CTX-M-15,-,1,K19,"O1αβ,2β",Col440I;IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
deESyp4UGZFrjXdyBnMYd4,SAMEA112281697,Ghana,Passed,Klebsiella pneumoniae,102,5660832,199295,ST147,1,,OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII;IncHI1B(pNDM-MAR);IncR;repFIB
aaFzZcsBR9xtdcU9RYjc7z,SAMEA6156056,Nigeria,Passed,Klebsiella pneumoniae,43,5522343,350459,ST342,1,,TEM-103*,CTX-M-15,-,1,K30,"O1αβ,2β",IncFIB(K);IncFII(K)
2zMSRqAocfCJKkD9QNFy4h,SAMEA111505127,Nigeria,Passed,Klebsiella pneumoniae,103,5487300,204996,ST5469,1,,-,CTX-M-15,-,0,unknown (KL180),"O1αβ,2β",IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
8Btp9dTmkRESv5TD8E1XB6,SAMEA5753780,Senegal,Passed,Klebsiella pneumoniae,75,5233774,234360,ST3290,0,,-,-,-,0,K20,O3γ,
wRpqmEWMcumMfMrGJ1wxZQ,SAMEA5753765,Senegal,Passed,Klebsiella pneumoniae,53,5176014,211648,ST3281,0,,-,-,-,0,K39,O3αβ,
hd8rgdPvTyBYYYUDZXhUKY,SAMEA5753758,Senegal,Passed,Klebsiella pneumoniae,53,5250736,348049,ST3277,0,,-,-,-,0,unknown (KL166),"O1αβ,2γ",Col(pHAD28);IncFIB(K)(pCAV1099-114);RepB
sBY9yaGJ9Z3UehhpmLwApW,SAMN05960912,Nigeria,Passed,Klebsiella pneumoniae,63,5414356,252348,ST15,1,,OXA-1,CTX-M-15,-,1,Capsule null,"O1αβ,2α",Col440I;ColpVC;IncFIA(HI1);IncR
9Cg5tSRuj3WekAkohxtNF8,SAMEA6155831,Nigeria,Passed,Klebsiella pneumoniae,64,5662256,389125,ST147,1,,OXA-1,CTX-M-15,-,1,K64,O2α,Col440I;Col440II;IncFIB(K);IncFIB(pQil);IncFII(K)
byKxLedN8hkeYPzGY9RN3e,SAMEA6156048,Nigeria,Passed,Klebsiella pneumoniae,85,5762585,321196,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114);IncR
emc2Y8aewkeLdrXP1ErTVq,SAMEA6422787,Nigeria,Passed,Klebsiella pneumoniae,48,5582694,462896,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col440I;IncFIB(K);IncFII(K);IncN4
5YcHZfCXXEbTw9xNzuwa1J,SAMEA111505136,Nigeria,Passed,Klebsiella pneumoniae,178,5861776,121482,ST37,0,,-,-,-,0,K12,O10,Col(pHAD28);Col440I;IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncFII(K);IncHI2;IncHI2A;repB(R1701);repFIB
5fgTM9Ykzy6oP5gU2VX5NY,SAMEA4785015,Nigeria,Passed,Klebsiella pneumoniae,73,5333402,214555,ST395,1,,OXA-1,CTX-M-15,-,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);IncR
qnFhGhEkJsEpymtjuEuRg4,SAMN05960965,Nigeria,Passed,Klebsiella pneumoniae,53,5298768,204059,ST1658,0,,-,-,-,0,K19,O3γ,Col(pHAD28)
7ktPb5meWXzfQRweFnU2FQ,SAMN36884892,Ghana,Passed,Klebsiella pneumoniae,63,5416330,225509,ST307,1,,-,CTX-M-15,-,1,unknown (KL102),O2β,IncFIA(HI1);IncR
mh8QsLVSKkkUpSJ2Gqsxz6,SAMEA7472453,Nigeria,Passed,Klebsiella pneumoniae,84,5516255,227756,ST15,1,,SCO-1;OXA-1,CTX-M-15,-,1,Capsule null,"O1αβ,2α",Col440I;IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
aCn3H8dceHdJsdtEZ3b3t4,SAMEA111505121,Nigeria,Passed,Klebsiella pneumoniae,57,5556776,299623,ST1922-3LV,1,,OXA-1,CTX-M-15,-,0,K12,O10,Col(pHAD28);Col440I;IncFIA(pBK30683);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR)
uEJwJQyMJ2QWaL2CKEdcYW,SAMEA7472492,Nigeria,Passed,Klebsiella pneumoniae,95,5362315,247271,ST442,2,,-,CTX-M-15,NDM-1,0,K28,O2α,Col(pHAD28);ColpVC;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR)
tJvLJNL45xQFCnezmWwrq9,SAMEA6654228,Ghana,Passed,Klebsiella pneumoniae,97,5761349,255025,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;ColRNAI;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
6NgTy4avhPgFMyd7ew6qw3,SAMN05960920,Nigeria,Passed,Klebsiella pneumoniae,35,5422502,371277,ST587,0,,-,-,-,0,K27,O2β,IncFIB(K)(pCAV1099-114);IncFII(K)
k1Abhny5Aj34cCaarEoCXn,SAMN05960960,Nigeria,Passed,Klebsiella pneumoniae,24,5199966,642607,ST1373,0,,-,-,-,0,K25,O3αβ,
fFbaU85qpMEsGYwmCyq8Ut,SAMEA6155806,Nigeria,Passed,Klebsiella pneumoniae,37,5467798,463169,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,IncFIB(K);IncFII(K)
eHwENZHnSn65mbjtkJquHt,SAMEA6155925,Nigeria,Passed,Klebsiella pneumoniae,53,5501491,275722,ST86,1,,OXA-1,CTX-M-15,-,3,K2,"O1αβ,2α",IncHI1B(pNDM-MAR);repB
1eAFffAm8xJ8pXbru3vQpd,SAMEA6654243,Ghana,Passed,Klebsiella pneumoniae,78,5768659,379791,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
bZXch8WCLn5U1VZ58x88Hr,SAMEA111505119,Nigeria,Passed,Klebsiella pneumoniae,67,5486193,214939,ST307,0,,OXA-1,-,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K)
knFHbBqNXxxzUbaNPwArxH,SAMEA111505115,Nigeria,Passed,Klebsiella pneumoniae,84,5626309,172527,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K)(pCAV1099-114)
8zoC2M3h7ckamKAjpBihyV,SAMN05960928,Nigeria,Passed,Klebsiella pneumoniae,71,5600975,310247,ST17,1,,SCO-1,CTX-M-15,-,1,K2,O2α,Col(pHAD28);ColRNAI;IncFIA(HI1);IncFIB(K);IncFII(K);IncR;repB(R1701)
8gFkefqhqjn2zNeN7LKmRW,SAMEA6654211,Ghana,Passed,Klebsiella pneumoniae,83,5664417,274722,ST39,1,,-,CTX-M-15,-,1,K2,"O1αβ,2α",Col(pHAD28);IncFIA(HI1);IncFIB(K);IncFII(K);repB(R1701)
hz5rMPrdhtpW96VDvP4ne8,SAMEA5753729,Senegal,Passed,Klebsiella pneumoniae,70,5087476,210902,ST3262,0,,-,-,-,0,K46,O3γ,Col(pHAD28);Col440II
rZERGMB5Yp52Kp9vx2uP5D,SAMN45807623,Nigeria,Passed,Klebsiella pneumoniae,76,5474218,264061,ST442,1,,SCO-1;OXA-1,CTX-M-15,-,0,unknown (KL146),O2β,ColpVC;IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR)
dZyyTnDodd4XHPZiAk8kQE,SAMEA5753768,Senegal,Passed,Klebsiella pneumoniae,57,5353388,367651,ST411,0,,-,-,-,0,unknown (KL180),O4,IncFIB(K)
wjtzE9JUA51SH7xKqraRjv,SAMEA6155819,Nigeria,Passed,Klebsiella pneumoniae,51,5430387,438980,ST17,0,,-,-,-,0,K62,O2β,Col(pHAD28);Col440I;IncFIB(K);IncFII(pKP91);IncR
p8SgQFDtWxd81Tv3ftnaxK,SAMEA6422760,Nigeria,Passed,Klebsiella pneumoniae,114,5987964,197394,ST4566,1,,DHA-1,CTX-M-15,-,0,K49,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncY;repB(R1701)
3M69ozjtNhRxze64xdpMpL,SAMEA6155857,Nigeria,Passed,Klebsiella pneumoniae,72,5599375,326403,ST231,1,,OXA-1,CTX-M-15,-,1,K51,"O1αβ,2β",Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K);IncFII(K);IncR
edEEzeCWmw8eUUzUVioFCf,SAMN36884890,Ghana,Passed,Klebsiella pneumoniae,122,5745349,263046,ST397,1,,OXA-1,CTX-M-15,-,1,unknown (KL158),"O1αβ,2α",IncFIB(K)(pCAV1099-114);IncFII(K);RepB;repB(R1701);repFIB
s5urbXg1iSbtHC25WfJZks,SAMEA5753712,Senegal,Passed,Klebsiella pneumoniae,181,5516346,132157,ST36,0,,-,-,-,0,unknown (KL153),O2β,Col(pHAD28);Col440II;IncFIB(K);IncR
nyYYpR79VZtQcasBLdMfiW,SAMEA6422733,Nigeria,Passed,Klebsiella pneumoniae,55,5786192,354491,ST1788,1,,OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",IncFIB(K);IncFIB(pKPHS1);IncFII(K)
b18mSByJ73Zc2ni9mtXKWN,SAMEA5753713,Senegal,Passed,Klebsiella pneumoniae,55,5232873,399418,ST17,0,,-,-,-,0,unknown (KL169),unknown (OL15),IncFIB(K)
je24hCpvFs5pMLicnwhQV9,SAMEA111504614,Ghana,Passed,Klebsiella pneumoniae,52,5442320,273245,ST65,0,,-,-,-,3,K2,"O1αβ,2β",IncHI1B(pNDM-MAR);repB
pqK3qeL4G7ZPVdSy5CjHSj,SAMEA6155818,Nigeria,Passed,Klebsiella pneumoniae,18,5123517,2832996,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
etKUropWVWCEFKiwWV2BBG,SAMEA5753733,Senegal,Passed,Klebsiella pneumoniae,76,5139046,211590,ST629,0,,-,-,-,0,unknown (KL134),O3αβ,
cGZBRpV9knuSfH1frNBE59,SAMEA6654235,Ghana,Passed,Klebsiella pneumoniae,107,5757117,309920,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
nNQUHVVTb9zCiUFMKY1hwx,SAMEA5753715,Senegal,Passed,Klebsiella pneumoniae,74,5310031,342483,ST3118,0,,-,-,-,0,K38,O3γ,IncFIB(K);IncFII(pKPX1);repB(R1701)
jatWGqpAH5JvPSwEyou3qQ,SAMEA7472421,Nigeria,Passed,Klebsiella pneumoniae,99,5428420,367287,ST4074,0,,-,-,-,0,unknown (KL137),O13,IncFIB(K);IncFII(K);IncR
6td5bCdGNsHhzxmY5DuJpm,SAMN05960948,Nigeria,Passed,Klebsiella pneumoniae,95,5715282,319134,ST147,1,,SCO-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);IncFIB(K);IncFII(K);IncR
7eksoQvSQJyk2soDV1M8cw,SAMN36884871,Ghana,Passed,Klebsiella pneumoniae,56,5513308,295785,ST16,1,,OXA-1,CTX-M-15,-,1,K51,O3γ,Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
kfwfeXJbtjiTtaFgYBYKfM,SAMN05960875,Nigeria,Passed,Klebsiella pneumoniae,79,5555034,312638,ST20,0,,-,-,-,0,K28,"O1αβ,2β",IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncN;IncR
7W9Wh4jVNr3gqSKjaTTVrX,SAMEA5753764,Senegal,Passed,Klebsiella pneumoniae,57,5220246,313410,ST3280,0,,-,-,-,0,unknown (KL166),O3γ,
fu2unBzGpQ9HD7HQwWeFbr,SAMEA5753706,Senegal,Passed,Klebsiella pneumoniae,92,5595820,314250,ST17,0,,-,-,-,1,K19,O2β,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(pNDM-Mar);IncFII(pKP91);RepB
hngZ5fvGRzhg2ho5dAJvLB,SAMEA6654229,Ghana,Passed,Klebsiella pneumoniae,67,5760296,627650,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
hnZ1ZdE6LAQiPB2GCPXSqn,SAMEA115925706,Senegal,Passed,Klebsiella pneumoniae,132,5540434,102219,ST39,1,,-,CTX-M-15,-,1,K2,"O1αβ,2α",Col440I;IncFIB(K);IncFII(K)
mDqJJTmFgkFCPtdJsmaa9f,SAMEA6156101,Nigeria,Passed,Klebsiella pneumoniae,92,5686297,254723,ST392,2,,OXA-1,CTX-M-15,NDM-1,0,K27,O4,Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR)
fitubmJhtjdRfHPy7SK1BH,SAMEA6155722,Nigeria,Passed,Klebsiella pneumoniae,100,5645885,363663,ST5244,1,,OXA-1*,CTX-M-15,-,1,unknown (KL112),"O1αβ,2α",IncFIB(K);IncFII(pKP91);IncR
3MA526pMqPnbBirPCAfuqy,SAMN05960905,Nigeria,Passed,Klebsiella pneumoniae,72,5589712,269224,ST45,1,,-,CTX-M-15,-,1,unknown (KL102),O2α,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K);IncFII(K);IncR
9cPaMjZBTZ8UuXxqxw8RB6,SAMEA6422782,Nigeria,Passed,Klebsiella pneumoniae,97,5868722,402150,ST5245,2,,OXA-1,CTX-M-15*,NDM-1,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncFII(pKP91);IncHI1B(pNDM-MAR);IncR
9UbPm98MQKPEXCjhgM6XyT,SAMN41988736,Ghana,Passed,Klebsiella pneumoniae,51,5457158,397739,ST86,0,,-,-,-,3,K2,"O1αβ,2α",IncFIA(HI1);IncHI1B(pNDM-MAR);IncR;repB
bAvZYPTTZB28fNDnWSoNzb,SAMEA6654233,Ghana,Passed,Klebsiella pneumoniae,92,5585167,237446,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
3FuWbd6iGPmGnVZZcGZyfs,SAMEA111504613,Ghana,Passed,Klebsiella pneumoniae,85,5697955,271608,ST147,2,,OXA-1,CTX-M-15,NDM-1,1,K64,O2α,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncFIB(pQil);IncR;RepB;repFIB
vHGvxrKSaFxeGXjF6BdbxC,SAMN05960872,Nigeria,Passed,Klebsiella pneumoniae,86,5563069,181912,ST25,1,,-,CTX-M-15,-,0,K2,"O1αβ,2β",Col(pHAD28);IncFIA(HI1);IncFIB(K);IncFII(K);IncR
7uKY2qaZYWVBwzpDeBiFfs,SAMEA4785004,Nigeria,Passed,Klebsiella pneumoniae,134,5722012,235540,ST4,2,,OXA-1,CTX-M-15,NDM-1,0,K62,"O1αβ,2α",Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncFII(pBK30683);IncHI1B(pNDM-MAR);IncR
8VpgMT25T3vC3CQ4msverS,SAMEA6155812,Nigeria,Passed,Klebsiella pneumoniae,87,5763060,321748,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114);IncR
rXmjdxBcV3RiCYQcFLAVpe,SAMEA5753702,Senegal,Passed,Klebsiella pneumoniae,79,5516768,360803,ST3109,0,,-,-,-,1,unknown (KL124),"O1αβ,2α",Col440I;IncFIB(K)(pCAV1099-114);RepB;repFIB
u5kvsKQqPhBxL934Cq9gcd,SAMEA6155867,Nigeria,Passed,Klebsiella pneumoniae,62,5629151,317813,ST15,1,,SCO-1,CTX-M-15,-,1,K24,"O1αβ,2α",IncFIB(K);IncFIB(pKPHS1);IncFII(K)
iZPKFzecZEFRQ8HmNDhgjo,SAMEA6155871,Nigeria,Passed,Klebsiella pneumoniae,54,5501339,276100,ST86,1,,OXA-1,CTX-M-15,-,3,K2,"O1αβ,2α",IncHI1B(pNDM-MAR);repB
mkvUGFdMkBi4RkyhgK68qy,SAMEA6155800,Nigeria,Passed,Klebsiella pneumoniae,41,5401670,492036,ST281,0,,-,-,-,0,K64,"O1αβ,2α",IncFIB(K)
9CCiQRuF1iiXJcym6A21J5,SAMEA5753767,Senegal,Passed,Klebsiella pneumoniae,72,5175473,231756,ST1419,0,,-,-,-,0,unknown (KL133),O2α,
7wDUQTqU6GG7ibv7DvsZXW,SAMEA6422769,Nigeria,Passed,Klebsiella pneumoniae,66,5471367,236233,ST147-1LV,1,,OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);IncFIB(pQil);IncFII(K);IncR
8akqHeZBUgH2nDjdmxK8yD,SAMN45807627,Nigeria,Passed,Klebsiella pneumoniae,49,5706432,471719,ST1788,1,,OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",IncFIB(K);IncFIB(pKPHS1);IncFII(K)
3tmGB8ktxVeLWCRwUz9d8c,SAMN05960950,Nigeria,Passed,Klebsiella pneumoniae,78,5569659,147090,ST25,1,,-,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
8PBMxwG1U2WaAyyVedcK11,SAMEA6863335,Ghana,Passed,Klebsiella pneumoniae,159,5854841,146246,ST540,2,,LAP-2;OXA-1,CTX-M-15,NDM-1,0,K64,"O1αβ,2β",Col(pHAD28);Col440I;Col440II;IncC;IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncFII(pBK30683);IncFII(pMET);IncHI1B(pNDM-MAR)
hfQYsRNWpdeZBK7B1g76BR,SAMEA7472393,Nigeria,Passed,Klebsiella pneumoniae,26,5079802,477730,ST815,0,,-,-,-,0,Capsule null,"O1αβ,2α",
jj5m1fz4JbfRLGmD548WR6,SAMEA6654214,Ghana,Passed,Klebsiella pneumoniae,93,5596311,212189,ST25,1,,LAP-2;OXA-1*,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
kYMbynLb8HU4zrcBkbYkH9,SAMN36884879,Ghana,Passed,Klebsiella pneumoniae,82,5882255,204266,ST3248,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR)
sAw5HbYFaHi6GVG2gyUbGW,SAMEA6422744,Nigeria,Passed,Klebsiella pneumoniae,43,5619442,484219,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
w5Ju2HjwAnSNu2zaZLcPe5,SAMEA5753488,Senegal,Passed,Klebsiella pneumoniae,81,5413245,171928,ST968,0,,-,-,-,0,K5,"O1αβ,2α",Col(pHAD28);Col440I;IncFIB(K);IncFII(pKP91);IncR
o7ZNphmQDDp6U23oNmT1F6,SAMEA8515143,Nigeria,Passed,Klebsiella pneumoniae,129,5701705,132833,ST464,2,,OXA-1,CTX-M-15,NDM-7,1,K53,"O1αβ,2α",Col440I;ColpVC;IncFIB(K)(pCAV1099-114);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR);IncX3
dP2G69R9JYhdUHH1QF2v2w,SAMN05960915,Nigeria,Passed,Klebsiella pneumoniae,69,5641711,263308,ST14,1,,-,CTX-M-15,-,1,unknown (KL174),"O1αβ,2β",IncFIB(K);IncFIB(pKPHS1);repB(R1701)
iwi5npfx9osTxgTVKTk87T,SAMN05960887,Nigeria,Passed,Klebsiella pneumoniae,67,5363361,378880,ST16,0,,-,-,-,0,unknown (KL128),O3γ,IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
oocPAdbbXbiWBWdWg7aYuk,SAMEA5753766,Senegal,Passed,Klebsiella pneumoniae,113,5347131,202012,ST1401,0,,-,-,-,0,Capsule null,O13,Col(pHAD28);IncFIB(K);repA(dmsm701b;repB(R1701)
ce21hb7zojMnor7zg5sWZa,SAMEA6155863,Nigeria,Passed,Klebsiella pneumoniae,60,5544908,406725,ST101,1,,OXA-1,CTX-M-15,-,1,K17,"O1αβ,2α",Col(pHAD28);Col440I;Col440II;IncFIA(HI1);IncFIB(K);IncFII(pKP91);IncR
sjbJuWVDRiDDqNnEJyPAkY,SAMEA6654247,Ghana,Passed,Klebsiella pneumoniae,98,5778450,479625,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
