"Genome ID","Genome Name","Contig","Match ID","Group","Inc Match","Percent Identity","Match Coverage","Contig Start","Contig End","Reference Start","Reference End"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_29_length_41537_cov_5.754790","NODE_29_length_41537_cov_5.754790:36757..37017:IncFII_1__AY458016:100.000000","","IncFII",100,100,"36757","37017","1","261"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_32_length_39577_cov_4.903237","NODE_32_length_39577_cov_4.903237:33384..33943:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"33384","33943","1","560"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_32_length_39577_cov_4.903237","NODE_32_length_39577_cov_4.903237:25656..26098:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"25656","26098","1","443"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_44_length_12000_cov_4.821696","NODE_44_length_12000_cov_4.821696:6253..6503:IncR_1__DQ449578:100.000000","","IncR",100,100,"6253","6503","1","251"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_63_length_4266_cov_26.067915","NODE_63_length_4266_cov_26.067915:2001..2131:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"2001","2131","1","131"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_71_length_3395_cov_3.987561","NODE_71_length_3395_cov_3.987561:178..288:Col440I_1__CP023920:93.859649","","Col440I",96.4,97.37,"178","288","1","111"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_86_length_1732_cov_4.292100","NODE_86_length_1732_cov_4.292100:845..1414:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"845","1414","1","570"
"deESyp4UGZFrjXdyBnMYd4","SAMEA112281697","NODE_90_length_1557_cov_4.015097","NODE_90_length_1557_cov_4.015097:778..1164:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"778","1164","2","388"
"aaFzZcsBR9xtdcU9RYjc7z","SAMEA6156056","NODE_18_length_86505_cov_10.529622","NODE_18_length_86505_cov_10.529622:77266..77413:IncFII(K)_1__CP000648:97.297297","","IncFII(K)",97.3,100,"77266","77413","1","148"
"aaFzZcsBR9xtdcU9RYjc7z","SAMEA6156056","NODE_25_length_16577_cov_10.804467","NODE_25_length_16577_cov_10.804467:7798..8357:IncFIB(K)_1__JN233704:100.000000","","IncFIB(K)",100,100,"7798","8357","1","560"
"2zMSRqAocfCJKkD9QNFy4h","SAMEA111505127","NODE_24_length_81746_cov_15.472126","NODE_24_length_81746_cov_15.472126:35424..35993:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"35424","35993","1","570"
"2zMSRqAocfCJKkD9QNFy4h","SAMEA111505127","NODE_24_length_81746_cov_15.472126","NODE_24_length_81746_cov_15.472126:72665..73224:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"72665","73224","1","560"
"2zMSRqAocfCJKkD9QNFy4h","SAMEA111505127","NODE_24_length_81746_cov_15.472126","NODE_24_length_81746_cov_15.472126:80510..80952:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"80510","80952","1","443"
"hd8rgdPvTyBYYYUDZXhUKY","SAMEA5753758","NODE_26_length_13381_cov_15.492170","NODE_26_length_13381_cov_15.492170:8456..8893:RepB_1_pC39_CP061702.1:99.543379","","RepB",99.54,100,"8456","8893","1","438"
"hd8rgdPvTyBYYYUDZXhUKY","SAMEA5753758","NODE_32_length_7561_cov_19.292990","NODE_32_length_7561_cov_19.292990:6371..6930:IncFIB(K)(pCAV1099-114)_1__CP011596:100.000000","","IncFIB(K)(pCAV1099-114)",100,100,"6371","6930","1","560"
"hd8rgdPvTyBYYYUDZXhUKY","SAMEA5753758","NODE_40_length_3903_cov_34.710042","NODE_40_length_3903_cov_34.710042:2142..2272:Col(pHAD28)_1__KU674895:90.839695","","Col(pHAD28)",90.84,100,"2142","2272","1","131"
"sBY9yaGJ9Z3UehhpmLwApW","SAMN05960912","NODE_33_length_15352_cov_48.092179","NODE_33_length_15352_cov_48.092179:5214..5464:IncR_1__DQ449578:100.000000","","IncR",100,100,"5214","5464","1","251"
"sBY9yaGJ9Z3UehhpmLwApW","SAMN05960912","NODE_34_length_11348_cov_389.231132","NODE_34_length_11348_cov_389.231132:1806..1919:Col440I_1__CP023920:95.614035","","Col440I",95.61,100,"1806","1919","1","114"
"sBY9yaGJ9Z3UehhpmLwApW","SAMN05960912","NODE_46_length_2460_cov_2542.582804","NODE_46_length_2460_cov_2542.582804:1533..1725:ColpVC_1__JX133088:98.445596","","ColpVC",98.45,100,"1533","1725","1","193"
"sBY9yaGJ9Z3UehhpmLwApW","SAMN05960912","NODE_46_length_2460_cov_2542.582804","NODE_46_length_2460_cov_2542.582804:2240..2432:ColpVC_1__JX133088:98.445596","","ColpVC",98.45,100,"2240","2432","1","193"
"sBY9yaGJ9Z3UehhpmLwApW","SAMN05960912","NODE_52_length_1557_cov_49.173309","NODE_52_length_1557_cov_49.173309:394..780:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"394","780","2","388"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_15_length_95693_cov_6.314002","NODE_15_length_95693_cov_6.314002:85580..85727:IncFII(K)_1__CP000648:97.972973","","IncFII(K)",97.97,100,"85580","85727","1","148"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_19_length_39014_cov_10.261930","NODE_19_length_39014_cov_10.261930:26493..27232:IncFIB(pQil)_1__JN233705:100.000000","","IncFIB(pQil)",100,100,"26493","27232","1","740"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_26_length_8727_cov_5.354427","NODE_26_length_8727_cov_5.354427:4043..4602:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"4043","4602","1","560"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_29_length_5306_cov_35.644709","NODE_29_length_5306_cov_35.644709:4405..4685:Col440II_1__CP023921:90.425532","","Col440II",90.75,99.65,"4405","4685","2","282"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_29_length_5306_cov_35.644709","NODE_29_length_5306_cov_35.644709:92..201:Col440I_1__CP023920:90.350877","","Col440I",93.64,96.49,"92","201","1","110"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_31_length_4262_cov_20.766274","NODE_31_length_4262_cov_20.766274:2698..2811:Col440I_1__CP023920:96.491228","","Col440I",96.49,100,"2698","2811","1","114"
"9Cg5tSRuj3WekAkohxtNF8","SAMEA6155831","NODE_32_length_4040_cov_67.735093","NODE_32_length_4040_cov_67.735093:3242..3523:Col440II_1__CP023921:96.808511","","Col440II",96.81,100,"3242","3523","1","282"
"byKxLedN8hkeYPzGY9RN3e","SAMEA6156048","NODE_24_length_41617_cov_11.288044","NODE_24_length_41617_cov_11.288044:19158..19408:IncR_1__DQ449578:99.203187","","IncR",99.2,100,"19158","19408","1","251"
"byKxLedN8hkeYPzGY9RN3e","SAMEA6156048","NODE_32_length_20076_cov_10.026781","NODE_32_length_20076_cov_10.026781:5903..6462:IncFIB(K)(pCAV1099-114)_1__CP011596:100.000000","","IncFIB(K)(pCAV1099-114)",100,100,"5903","6462","1","560"
"byKxLedN8hkeYPzGY9RN3e","SAMEA6156048","NODE_47_length_3888_cov_50.611771","NODE_47_length_3888_cov_50.611771:1776..1906:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"1776","1906","1","131"
"emc2Y8aewkeLdrXP1ErTVq","SAMEA6422787","NODE_17_length_61550_cov_33.419228","NODE_17_length_61550_cov_33.419228:59651..59798:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"59651","59798","1","148"
"emc2Y8aewkeLdrXP1ErTVq","SAMEA6422787","NODE_19_length_37043_cov_36.039465","NODE_19_length_37043_cov_36.039465:18117..18592:IncN4_1__JQ996149:96.638655","","IncN4",96.64,100,"18117","18592","1","476"
"emc2Y8aewkeLdrXP1ErTVq","SAMEA6422787","NODE_25_length_16598_cov_33.956300","NODE_25_length_16598_cov_33.956300:3471..4030:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"3471","4030","1","560"
"emc2Y8aewkeLdrXP1ErTVq","SAMEA6422787","NODE_34_length_3679_cov_70.881844","NODE_34_length_3679_cov_70.881844:2155..2268:Col440I_1__CP023920:97.368421","","Col440I",97.37,100,"2155","2268","1","114"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_40_length_44668_cov_8.979436","NODE_40_length_44668_cov_8.979436:40495..40642:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"40495","40642","1","148"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_44_length_33748_cov_13.983577","NODE_44_length_33748_cov_13.983577:13837..14163:IncHI2_1__BX664015:100.000000","","IncHI2",100,100,"13837","14163","1","327"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_46_length_31303_cov_9.459203","NODE_46_length_31303_cov_9.459203:18815..19437:repB(R1701)_1__CP039970:99.197432","","repB(R1701)",99.2,100,"18815","19437","1","623"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_55_length_23170_cov_13.736999","NODE_55_length_23170_cov_13.736999:1182..1811:IncHI2A_1__BX664015:99.523810","","IncHI2A",99.52,100,"1182","1811","1","630"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_57_length_22819_cov_6.110579","NODE_57_length_22819_cov_6.110579:2993..3552:IncFIB(pKPHS1)_1__CP003223:95.714286","","IncFIB(pKPHS1)",95.71,100,"2993","3552","1","560"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_58_length_21463_cov_13.317935","NODE_58_length_21463_cov_13.317935:8522..9081:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"8522","9081","1","560"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_58_length_21463_cov_13.317935","NODE_58_length_21463_cov_13.317935:794..1236:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"794","1236","1","443"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_99_length_4046_cov_201.061194","NODE_99_length_4046_cov_201.061194:120..233:Col440I_1__CP023920:95.614035","","Col440I",95.61,100,"120","233","1","114"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_106_length_3396_cov_238.591087","NODE_106_length_3396_cov_238.591087:971..1098:Col(pHAD28)_1__KU674895:89.378070","","Col(pHAD28)",91.47,97.71,"971","1098","1","129"
"5YcHZfCXXEbTw9xNzuwa1J","SAMEA111505136","NODE_108_length_3316_cov_268.211972","NODE_108_length_3316_cov_268.211972:1711..1828:Col(pHAD28)_1__KU674895:82.442748","","Col(pHAD28)",91.53,90.08,"1711","1828","1","118"
"5fgTM9Ykzy6oP5gU2VX5NY","SAMEA4785015","NODE_36_length_19215_cov_83.068495","NODE_36_length_19215_cov_83.068495:13791..14041:IncR_1__DQ449578:100.000000","","IncR",100,100,"13791","14041","1","251"
"5fgTM9Ykzy6oP5gU2VX5NY","SAMEA4785015","NODE_48_length_4023_cov_274.061297","NODE_48_length_4023_cov_274.061297:2303..2430:Col(pHAD28)_1__KU674895:89.378070","","Col(pHAD28)",91.47,97.71,"2303","2430","1","129"
"5fgTM9Ykzy6oP5gU2VX5NY","SAMEA4785015","NODE_53_length_2852_cov_254.929060","NODE_53_length_2852_cov_254.929060:2053..2183:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"2053","2183","1","131"
"qnFhGhEkJsEpymtjuEuRg4","SAMN05960965","NODE_40_length_3976_cov_150.393345","NODE_40_length_3976_cov_150.393345:2099..2210:Col(pHAD28)_1__KU674895:77.862595","","Col(pHAD28)",91.07,85.5,"2099","2210","1","112"
"7ktPb5meWXzfQRweFnU2FQ","SAMN36884892","NODE_36_length_15125_cov_59.040264","NODE_36_length_15125_cov_59.040264:5501..5751:IncR_1__DQ449578:100.000000","","IncR",100,100,"5501","5751","1","251"
"7ktPb5meWXzfQRweFnU2FQ","SAMN36884892","NODE_47_length_1557_cov_57.824879","NODE_47_length_1557_cov_57.824879:394..780:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"394","780","2","388"
"mh8QsLVSKkkUpSJ2Gqsxz6","SAMEA7472453","NODE_26_length_47903_cov_15.691427","NODE_26_length_47903_cov_15.691427:46499..47068:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"46499","47068","1","570"
"mh8QsLVSKkkUpSJ2Gqsxz6","SAMEA7472453","NODE_26_length_47903_cov_15.691427","NODE_26_length_47903_cov_15.691427:8546..9105:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"8546","9105","1","560"
"mh8QsLVSKkkUpSJ2Gqsxz6","SAMEA7472453","NODE_26_length_47903_cov_15.691427","NODE_26_length_47903_cov_15.691427:818..1260:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"818","1260","1","443"
"mh8QsLVSKkkUpSJ2Gqsxz6","SAMEA7472453","NODE_44_length_7509_cov_15.529825","NODE_44_length_7509_cov_15.529825:3112..3222:Col440I_1__CP023920:93.859649","","Col440I",96.4,97.37,"3112","3222","1","111"
"aCn3H8dceHdJsdtEZ3b3t4","SAMEA111505121","NODE_17_length_101235_cov_13.811853","NODE_17_length_101235_cov_13.811853:86701..86995:IncFIA(pBK30683)_1__KF954760:99.661017","","IncFIA(pBK30683)",99.66,100,"86701","86995","1","295"
"aCn3H8dceHdJsdtEZ3b3t4","SAMEA111505121","NODE_21_length_68883_cov_6.309528","NODE_21_length_68883_cov_6.309528:32618..33056:IncFIB(pNDM-Mar)_1__JN420336:99.544419","","IncFIB(pNDM-Mar)",99.54,100,"32618","33056","1","439"
"aCn3H8dceHdJsdtEZ3b3t4","SAMEA111505121","NODE_36_length_17111_cov_5.843390","NODE_36_length_17111_cov_5.843390:5115..5684:IncHI1B(pNDM-MAR)_1__JN420336:99.473684","","IncHI1B(pNDM-MAR)",99.47,100,"5115","5684","1","570"
"aCn3H8dceHdJsdtEZ3b3t4","SAMEA111505121","NODE_41_length_4293_cov_26.031057","NODE_41_length_4293_cov_26.031057:1410..1523:Col440I_1__CP023920:95.614035","","Col440I",95.61,100,"1410","1523","1","114"
"aCn3H8dceHdJsdtEZ3b3t4","SAMEA111505121","NODE_44_length_3642_cov_1546.584244","NODE_44_length_3642_cov_1546.584244:3136..3263:Col(pHAD28)_1__KU674895:90.135511","","Col(pHAD28)",92.25,97.71,"3136","3263","1","129"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_33_length_29139_cov_8.302273","NODE_33_length_29139_cov_8.302273:7777..8346:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"7777","8346","1","570"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_40_length_16023_cov_5.522921","NODE_40_length_16023_cov_5.522921:12191..12578:IncFIA(HI1)_1__AF250878:97.164948","","IncFIA(HI1)",97.16,100,"12191","12578","1","388"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_44_length_10872_cov_7.885362","NODE_44_length_10872_cov_7.885362:5220..5779:IncFIB(K)(pCAV1099-114)_1__CP011596:100.000000","","IncFIB(K)(pCAV1099-114)",100,100,"5220","5779","1","560"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_46_length_10615_cov_3.819703","NODE_46_length_10615_cov_3.819703:5577..5724:IncFII(K)_1__CP000648:95.270270","","IncFII(K)",95.27,100,"5577","5724","1","148"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_58_length_5108_cov_356.700539","NODE_58_length_5108_cov_356.700539:2272..2387:Col(pHAD28)_1__KU674895:82.442748","","Col(pHAD28)",93.1,88.55,"2272","2387","1","116"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_63_length_3651_cov_374.226633","NODE_63_length_3651_cov_374.226633:3403..3533:Col(pHAD28)_1__KU674895:90.076336","","Col(pHAD28)",90.08,100,"3403","3533","1","131"
"uEJwJQyMJ2QWaL2CKEdcYW","SAMEA7472492","NODE_75_length_1847_cov_1072.227689","NODE_75_length_1847_cov_1072.227689:1669..1847:ColpVC_1__JX133088:90.155440","","ColpVC",97.21,92.75,"1669","1847","13","191"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_30_length_38462_cov_13.043141","NODE_30_length_38462_cov_13.043141:7592..7819:IncFII(pKP91)_1__CP000966:94.385798","","IncFII(pKP91)",95.63,98.7,"7592","7819","3","230"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_36_length_27369_cov_43.318995","NODE_36_length_27369_cov_43.318995:22259..22632:IncX3_1__JN247852:100.000000","","IncX3",100,100,"22259","22632","1","374"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_37_length_26855_cov_10.948088","NODE_37_length_26855_cov_10.948088:4623..5061:IncFIB(pNDM-Mar)_1__JN420336:99.316629","","IncFIB(pNDM-Mar)",99.32,100,"4623","5061","1","439"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_48_length_9393_cov_102.842049","NODE_48_length_9393_cov_102.842049:8423..8552:ColRNAI_1__DQ298019:100.000000","","ColRNAI",100,100,"8423","8552","1","130"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_50_length_8765_cov_51.333256","NODE_50_length_8765_cov_51.333256:5910..6138:ColKP3_1__JN205800:81.785714","","ColKP3",100,81.79,"5910","6138","1","229"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_52_length_7297_cov_17.175439","NODE_52_length_7297_cov_17.175439:2436..2995:IncFIB(K)_1__JN233704:99.107143","","IncFIB(K)",99.11,100,"2436","2995","1","560"
"tJvLJNL45xQFCnezmWwrq9","SAMEA6654228","NODE_61_length_4579_cov_11.402679","NODE_61_length_4579_cov_11.402679:93..621:IncQ1_1__M28829:66.457286","","IncQ1",100,66.46,"93","621","1","529"
"6NgTy4avhPgFMyd7ew6qw3","SAMN05960920","NODE_10_length_188602_cov_16.410228","NODE_10_length_188602_cov_16.410228:96226..96784:IncFIB(K)(pCAV1099-114)_1__CP011596:95.535714","","IncFIB(K)(pCAV1099-114)",95.71,99.82,"96226","96784","1","559"
"6NgTy4avhPgFMyd7ew6qw3","SAMN05960920","NODE_10_length_188602_cov_16.410228","NODE_10_length_188602_cov_16.410228:14044..14191:IncFII(K)_1__CP000648:98.648649","","IncFII(K)",98.65,100,"14044","14191","1","148"
"fFbaU85qpMEsGYwmCyq8Ut","SAMEA6155806","NODE_15_length_78230_cov_6.796624","NODE_15_length_78230_cov_6.796624:12632..13191:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"12632","13191","1","560"
"fFbaU85qpMEsGYwmCyq8Ut","SAMEA6155806","NODE_15_length_78230_cov_6.796624","NODE_15_length_78230_cov_6.796624:76331..76478:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"76331","76478","1","148"
"eHwENZHnSn65mbjtkJquHt","SAMEA6155925","NODE_28_length_27465_cov_19.936929","NODE_28_length_27465_cov_19.936929:12411..12970:repB_KLEB_VIR_AP006726:100.000000","","repB",100,100,"12411","12970","1","560"
"eHwENZHnSn65mbjtkJquHt","SAMEA6155925","NODE_35_length_4693_cov_17.151067","NODE_35_length_4693_cov_17.151067:843..1412:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"843","1412","1","570"
"1eAFffAm8xJ8pXbru3vQpd","SAMEA6654243","NODE_15_length_78405_cov_8.389600","NODE_15_length_78405_cov_8.389600:30644..30871:IncFII(pKP91)_1__CP000966:94.385798","","IncFII(pKP91)",95.63,98.7,"30644","30871","3","230"
"1eAFffAm8xJ8pXbru3vQpd","SAMEA6654243","NODE_17_length_52764_cov_9.913434","NODE_17_length_52764_cov_9.913434:21091..21529:IncFIB(pNDM-Mar)_1__JN420336:99.316629","","IncFIB(pNDM-Mar)",99.32,100,"21091","21529","1","439"
"1eAFffAm8xJ8pXbru3vQpd","SAMEA6654243","NODE_23_length_34321_cov_16.079832","NODE_23_length_34321_cov_16.079832:29211..29584:IncX3_1__JN247852:100.000000","","IncX3",100,100,"29211","29584","1","374"
"1eAFffAm8xJ8pXbru3vQpd","SAMEA6654243","NODE_31_length_12700_cov_20.091977","NODE_31_length_12700_cov_20.091977:6562..6790:ColKP3_1__JN205800:81.785714","","ColKP3",100,81.79,"6562","6790","1","229"
"1eAFffAm8xJ8pXbru3vQpd","SAMEA6654243","NODE_35_length_7395_cov_10.561404","NODE_35_length_7395_cov_10.561404:2436..2995:IncFIB(K)_1__JN233704:99.107143","","IncFIB(K)",99.11,100,"2436","2995","1","560"
"1eAFffAm8xJ8pXbru3vQpd","SAMEA6654243","NODE_45_length_2255_cov_12.377551","NODE_45_length_2255_cov_12.377551:93..621:IncQ1_1__M28829:66.457286","","IncQ1",100,66.46,"93","621","1","529"
"bZXch8WCLn5U1VZ58x88Hr","SAMEA111505119","NODE_39_length_16521_cov_26.883862","NODE_39_length_16521_cov_26.883862:12608..13167:IncFIB(K)_1__JN233704:99.107143","","IncFIB(K)",99.11,100,"12608","13167","1","560"
"bZXch8WCLn5U1VZ58x88Hr","SAMEA111505119","NODE_46_length_3376_cov_1184.169646","NODE_46_length_3376_cov_1184.169646:3148..3278:Col(pHAD28)_1__KU674895:91.603053","","Col(pHAD28)",91.6,100,"3148","3278","1","131"
"knFHbBqNXxxzUbaNPwArxH","SAMEA111505115","NODE_49_length_9652_cov_25.302600","NODE_49_length_9652_cov_25.302600:5763..6322:IncFIB(K)(pCAV1099-114)_1__CP011596:100.000000","","IncFIB(K)(pCAV1099-114)",100,100,"5763","6322","1","560"
"knFHbBqNXxxzUbaNPwArxH","SAMEA111505115","NODE_59_length_4242_cov_589.441805","NODE_59_length_4242_cov_589.441805:39..152:Col440I_1__CP023920:92.105263","","Col440I",92.11,100,"39","152","1","114"
"knFHbBqNXxxzUbaNPwArxH","SAMEA111505115","NODE_61_length_3722_cov_700.672059","NODE_61_length_3722_cov_700.672059:1..130:Col(pHAD28)_1__KU674895:91.603053","","Col(pHAD28)",92.31,99.24,"1","130","2","131"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_24_length_32117_cov_21.000781","NODE_24_length_32117_cov_21.000781:31287..31537:IncR_1__DQ449578:100.000000","","IncR",100,100,"31287","31537","1","251"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_29_length_15612_cov_22.040676","NODE_29_length_15612_cov_22.040676:1275..1422:IncFII(K)_1__CP000648:97.297297","","IncFII(K)",97.3,100,"1275","1422","1","148"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_32_length_12503_cov_21.639794","NODE_32_length_12503_cov_21.639794:4125..4684:IncFIB(K)_1__JN233704:100.000000","","IncFIB(K)",100,100,"4125","4684","1","560"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_34_length_9393_cov_63.253497","NODE_34_length_9393_cov_63.253497:7713..7842:ColRNAI_1__DQ298019:100.000000","","ColRNAI",100,100,"7713","7842","1","130"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_35_length_9269_cov_25.977644","NODE_35_length_9269_cov_25.977644:2467..2853:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"2467","2853","2","388"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_47_length_3721_cov_73.840972","NODE_47_length_3721_cov_73.840972:1750..1880:Col(pHAD28)_1__KU674895:93.129771","","Col(pHAD28)",93.13,100,"1750","1880","1","131"
"8zoC2M3h7ckamKAjpBihyV","SAMN05960928","NODE_56_length_2154_cov_20.406326","NODE_56_length_2154_cov_20.406326:685..1307:repB(R1701)_1__CP039970:99.197432","","repB(R1701)",99.2,100,"685","1307","1","623"
"8gFkefqhqjn2zNeN7LKmRW","SAMEA6654211","NODE_25_length_56191_cov_17.982083","NODE_25_length_56191_cov_17.982083:45003..45150:IncFII(K)_1__CP000648:99.324324","","IncFII(K)",99.32,100,"45003","45150","1","148"
"8gFkefqhqjn2zNeN7LKmRW","SAMEA6654211","NODE_32_length_34532_cov_17.469259","NODE_32_length_34532_cov_17.469259:12631..13190:IncFIB(K)_1__JN233704:100.000000","","IncFIB(K)",100,100,"12631","13190","1","560"
"8gFkefqhqjn2zNeN7LKmRW","SAMEA6654211","NODE_40_length_17610_cov_16.483981","NODE_40_length_17610_cov_16.483981:12474..13096:repB(R1701)_1__CP039970:98.876404","","repB(R1701)",98.88,100,"12474","13096","1","623"
"8gFkefqhqjn2zNeN7LKmRW","SAMEA6654211","NODE_54_length_4360_cov_4027.264319","NODE_54_length_4360_cov_4027.264319:304..434:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"304","434","1","131"
"8gFkefqhqjn2zNeN7LKmRW","SAMEA6654211","NODE_64_length_1557_cov_14.792874","NODE_64_length_1557_cov_14.792874:394..780:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"394","780","2","388"
"hz5rMPrdhtpW96VDvP4ne8","SAMEA5753729","NODE_39_length_4972_cov_29.106710","NODE_39_length_4972_cov_29.106710:2148..2429:Col440II_1__CP023921:98.936170","","Col440II",98.94,100,"2148","2429","1","282"
"hz5rMPrdhtpW96VDvP4ne8","SAMEA5753729","NODE_39_length_4972_cov_29.106710","NODE_39_length_4972_cov_29.106710:3016..3144:Col(pHAD28)_1__KU674895:91.603053","","Col(pHAD28)",93.02,98.47,"3016","3144","1","129"
"rZERGMB5Yp52Kp9vx2uP5D","SAMN45807623","NODE_33_length_10789_cov_7.610009","NODE_33_length_10789_cov_7.610009:5861..6420:IncFIB(K)(pCAV1099-114)_1__CP011596:100.000000","","IncFIB(K)(pCAV1099-114)",100,100,"5861","6420","1","560"
"rZERGMB5Yp52Kp9vx2uP5D","SAMN45807623","NODE_53_length_1863_cov_7.983560","NODE_53_length_1863_cov_7.983560:452..1021:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"452","1021","1","570"
"rZERGMB5Yp52Kp9vx2uP5D","SAMN45807623","NODE_54_length_1847_cov_2937.001716","NODE_54_length_1847_cov_2937.001716:846..1036:ColpVC_1__JX133088:95.854922","","ColpVC",96.86,98.96,"846","1036","1","191"
"dZyyTnDodd4XHPZiAk8kQE","SAMEA5753768","NODE_30_length_15951_cov_22.953381","NODE_30_length_15951_cov_22.953381:6340..6899:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"6340","6899","1","560"
"wjtzE9JUA51SH7xKqraRjv","SAMEA6155819","NODE_17_length_47041_cov_14.655554","NODE_17_length_47041_cov_14.655554:35613..35863:IncR_1__DQ449578:99.601594","","IncR",99.6,100,"35613","35863","1","251"
